,avg_pace,meters,name,pace,position,spm,time
37.0,92.0,213.0,СПБГМТУ-4,91.0,3.0,43.0,3904.0
38.0,92.0,219.0,СПБГМТУ-4,92.0,3.0,42.0,4004.0
39.0,92.0,224.0,СПБГМТУ-4,93.0,2.0,40.0,4103.0
40.0,92.0,229.0,СПБГМТУ-4,94.0,2.0,44.0,4205.0
41.0,92.0,235.0,СПБГМТУ-4,94.0,2.0,44.0,4304.0
42.0,92.0,240.0,СПБГМТУ-4,94.0,2.0,42.0,4404.0
43.0,92.0,246.0,СПБГМТУ-4,94.0,2.0,43.0,4504.0
44.0,92.0,251.0,СПБГМТУ-4,94.0,2.0,43.0,4604.0
45.0,92.0,255.0,СПБГМТУ-4,94.0,3.0,43.0,4703.0
46.0,92.0,259.0,СПБГМТУ-4,94.0,3.0,43.0,4803.0
47.0,93.0,263.0,СПБГМТУ-4,113.0,3.0,16.0,4903.0
48.0,93.0,268.0,СПБГМТУ-4,104.0,3.0,50.0,5004.0
49.0,93.0,274.0,СПБГМТУ-4,91.0,3.0,54.0,5104.0
50.0,93.0,280.0,СПБГМТУ-4,86.0,3.0,54.0,5204.0
51.0,93.0,286.0,СПБГМТУ-4,86.0,3.0,54.0,5304.0
52.0,93.0,292.0,СПБГМТУ-4,84.0,3.0,53.0,5404.0
53.0,93.0,298.0,СПБГМТУ-4,85.0,3.0,50.0,5504.0
54.0,92.0,304.0,СПБГМТУ-4,85.0,3.0,51.0,5604.0
55.0,92.0,310.0,СПБГМТУ-4,84.0,3.0,54.0,5704.0
56.0,92.0,316.0,СПБГМТУ-4,84.0,3.0,55.0,5804.0
57.0,92.0,322.0,СПБГМТУ-4,84.0,3.0,56.0,5904.0
58.0,92.0,327.0,СПБГМТУ-4,84.0,3.0,56.0,6005.0
59.0,92.0,333.0,СПБГМТУ-4,87.0,3.0,46.0,6104.0
60.0,92.0,339.0,СПБГМТУ-4,87.0,3.0,54.0,6204.0
61.0,92.0,345.0,СПБГМТУ-4,86.0,2.0,54.0,6304.0
62.0,91.0,351.0,СПБГМТУ-4,86.0,2.0,54.0,6405.0
63.0,91.0,356.0,СПБГМТУ-4,86.0,2.0,51.0,6504.0
64.0,91.0,362.0,СПБГМТУ-4,86.0,2.0,54.0,6603.0
65.0,91.0,368.0,СПБГМТУ-4,87.0,2.0,55.0,6704.0
66.0,91.0,374.0,СПБГМТУ-4,87.0,2.0,55.0,6804.0
67.0,91.0,380.0,СПБГМТУ-4,87.0,2.0,56.0,6904.0
68.0,91.0,385.0,СПБГМТУ-4,87.0,2.0,56.0,7004.0
69.0,91.0,391.0,СПБГМТУ-4,88.0,2.0,53.0,7103.0
70.0,91.0,397.0,СПБГМТУ-4,88.0,2.0,53.0,7204.0
71.0,91.0,402.0,СПБГМТУ-4,88.0,2.0,56.0,7304.0
72.0,91.0,408.0,СПБГМТУ-4,88.0,2.0,55.0,7403.0
73.0,91.0,414.0,СПБГМТУ-4,88.0,2.0,56.0,7504.0
74.0,91.0,419.0,СПБГМТУ-4,88.0,2.0,56.0,7604.0
75.0,91.0,425.0,СПБГМТУ-4,88.0,2.0,55.0,7703.0
76.0,91.0,431.0,СПБГМТУ-4,88.0,2.0,55.0,7804.0
77.0,91.0,437.0,СПБГМТУ-4,88.0,2.0,55.0,7904.0
78.0,91.0,442.0,СПБГМТУ-4,87.0,2.0,55.0,8003.0
79.0,90.0,448.0,СПБГМТУ-4,88.0,2.0,55.0,8103.0
80.0,90.0,454.0,СПБГМТУ-4,88.0,2.0,55.0,8204.0
81.0,90.0,459.0,СПБГМТУ-4,89.0,2.0,53.0,8304.0
82.0,90.0,465.0,СПБГМТУ-4,89.0,2.0,52.0,8403.0
83.0,90.0,471.0,СПБГМТУ-4,90.0,2.0,53.0,8503.0
84.0,90.0,476.0,СПБГМТУ-4,90.0,2.0,51.0,8604.0
85.0,90.0,482.0,СПБГМТУ-4,91.0,2.0,53.0,8704.0
86.0,90.0,487.0,СПБГМТУ-4,91.0,2.0,50.0,8804.0
87.0,90.0,493.0,СПБГМТУ-4,91.0,2.0,50.0,8903.0
88.0,90.0,498.0,СПБГМТУ-4,92.0,2.0,50.0,9003.0
89.0,90.0,503.0,СПБГМТУ-4,92.0,2.0,50.0,9103.0
90.0,90.0,506.0,СПБГМТУ-4,92.0,2.0,50.0,9203.0
91.0,91.0,510.0,СПБГМТУ-4,92.0,2.0,50.0,9303.0
92.0,91.0,514.0,СПБГМТУ-4,115.0,2.0,15.0,9404.0
93.0,91.0,519.0,СПБГМТУ-4,112.0,2.0,53.0,9504.0
94.0,92.0,525.0,СПБГМТУ-4,98.0,2.0,52.0,9603.0
95.0,92.0,531.0,СПБГМТУ-4,90.0,2.0,58.0,9704.0
96.0,91.0,536.0,СПБГМТУ-4,86.0,2.0,58.0,9803.0
97.0,91.0,542.0,СПБГМТУ-4,85.0,2.0,58.0,9904.0
98.0,91.0,548.0,СПБГМТУ-4,84.0,2.0,59.0,10003.0
99.0,91.0,555.0,СПБГМТУ-4,83.0,2.0,58.0,10104.0
100.0,91.0,561.0,СПБГМТУ-4,84.0,2.0,57.0,10204.0
101.0,91.0,567.0,СПБГМТУ-4,84.0,2.0,57.0,10304.0
102.0,91.0,572.0,СПБГМТУ-4,85.0,2.0,53.0,10404.0
103.0,91.0,578.0,СПБГМТУ-4,85.0,2.0,56.0,10503.0
104.0,91.0,584.0,СПБГМТУ-4,85.0,2.0,57.0,10603.0
105.0,91.0,590.0,СПБГМТУ-4,85.0,2.0,57.0,10704.0
106.0,91.0,596.0,СПБГМТУ-4,85.0,2.0,55.0,10803.0
107.0,91.0,602.0,СПБГМТУ-4,85.0,2.0,56.0,10903.0
108.0,91.0,608.0,СПБГМТУ-4,85.0,2.0,55.0,11003.0
109.0,91.0,614.0,СПБГМТУ-4,86.0,2.0,53.0,11103.0
110.0,90.0,620.0,СПБГМТУ-4,86.0,2.0,55.0,11203.0
111.0,90.0,625.0,СПБГМТУ-4,87.0,2.0,52.0,11303.0
112.0,90.0,631.0,СПБГМТУ-4,87.0,2.0,50.0,11403.0
113.0,90.0,637.0,СПБГМТУ-4,88.0,2.0,49.0,11504.0
114.0,90.0,643.0,СПБГМТУ-4,88.0,2.0,49.0,11603.0
115.0,90.0,648.0,СПБГМТУ-4,88.0,2.0,48.0,11704.0
116.0,90.0,654.0,СПБГМТУ-4,88.0,2.0,51.0,11804.0
117.0,90.0,660.0,СПБГМТУ-4,89.0,2.0,48.0,11904.0
118.0,90.0,665.0,СПБГМТУ-4,88.0,2.0,49.0,12003.0
119.0,90.0,671.0,СПБГМТУ-4,88.0,2.0,49.0,12103.0
120.0,90.0,677.0,СПБГМТУ-4,89.0,2.0,49.0,12203.0
121.0,90.0,682.0,СПБГМТУ-4,89.0,2.0,49.0,12303.0
122.0,90.0,688.0,СПБГМТУ-4,89.0,2.0,49.0,12403.0
123.0,90.0,694.0,СПБГМТУ-4,90.0,2.0,47.0,12503.0
124.0,90.0,699.0,СПБГМТУ-4,90.0,2.0,47.0,12603.0
125.0,90.0,705.0,СПБГМТУ-4,90.0,2.0,49.0,12702.0
126.0,90.0,710.0,СПБГМТУ-4,91.0,2.0,48.0,12803.0
127.0,90.0,716.0,СПБГМТУ-4,90.0,2.0,48.0,12903.0
128.0,90.0,721.0,СПБГМТУ-4,91.0,2.0,46.0,13003.0
129.0,90.0,727.0,СПБГМТУ-4,91.0,2.0,46.0,13103.0
130.0,90.0,732.0,СПБГМТУ-4,91.0,2.0,46.0,13203.0
131.0,90.0,738.0,СПБГМТУ-4,92.0,2.0,44.0,13303.0
132.0,90.0,743.0,СПБГМТУ-4,91.0,2.0,49.0,13404.0
133.0,90.0,749.0,СПБГМТУ-4,91.0,2.0,49.0,13504.0
134.0,90.0,754.0,СПБГМТУ-4,92.0,2.0,43.0,13603.0
135.0,90.0,759.0,СПБГМТУ-4,95.0,2.0,45.0,13703.0
136.0,90.0,764.0,СПБГМТУ-4,95.0,2.0,45.0,13802.0
137.0,91.0,768.0,СПБГМТУ-4,110.0,2.0,28.0,13902.0
138.0,91.0,773.0,СПБГМТУ-4,116.0,2.0,65.0,14002.0
139.0,91.0,778.0,СПБГМТУ-4,100.0,2.0,71.0,14102.0
140.0,91.0,784.0,СПБГМТУ-4,92.0,2.0,67.0,14203.0
141.0,91.0,789.0,СПБГМТУ-4,87.0,2.0,67.0,14304.0
142.0,91.0,795.0,СПБГМТУ-4,85.0,2.0,70.0,14403.0
143.0,91.0,802.0,СПБГМТУ-4,83.0,2.0,68.0,14503.0
144.0,90.0,808.0,СПБГМТУ-4,83.0,2.0,66.0,14603.0
145.0,90.0,814.0,СПБГМТУ-4,83.0,2.0,66.0,14703.0
146.0,90.0,820.0,СПБГМТУ-4,83.0,2.0,66.0,14803.0
147.0,90.0,826.0,СПБГМТУ-4,83.0,2.0,67.0,14903.0
148.0,90.0,832.0,СПБГМТУ-4,83.0,2.0,67.0,15003.0
149.0,90.0,838.0,СПБГМТУ-4,83.0,2.0,69.0,15103.0
150.0,90.0,844.0,СПБГМТУ-4,84.0,2.0,67.0,15203.0
151.0,90.0,850.0,СПБГМТУ-4,84.0,2.0,66.0,15303.0
152.0,90.0,856.0,СПБГМТУ-4,85.0,2.0,63.0,15403.0
153.0,90.0,861.0,СПБГМТУ-4,86.0,2.0,64.0,15503.0
154.0,90.0,867.0,СПБГМТУ-4,86.0,2.0,64.0,15603.0
155.0,90.0,873.0,СПБГМТУ-4,87.0,2.0,61.0,15703.0
156.0,90.0,879.0,СПБГМТУ-4,88.0,2.0,60.0,15802.0
157.0,90.0,885.0,СПБГМТУ-4,88.0,2.0,59.0,15903.0
158.0,90.0,890.0,СПБГМТУ-4,88.0,2.0,59.0,16003.0
159.0,90.0,896.0,СПБГМТУ-4,88.0,2.0,61.0,16103.0
160.0,90.0,902.0,СПБГМТУ-4,89.0,2.0,59.0,16203.0
161.0,90.0,907.0,СПБГМТУ-4,90.0,2.0,59.0,16303.0
162.0,90.0,913.0,СПБГМТУ-4,90.0,2.0,60.0,16402.0
163.0,90.0,918.0,СПБГМТУ-4,89.0,2.0,64.0,16502.0
164.0,90.0,924.0,СПБГМТУ-4,90.0,2.0,63.0,16603.0
165.0,90.0,930.0,СПБГМТУ-4,91.0,2.0,62.0,16702.0
166.0,90.0,935.0,СПБГМТУ-4,91.0,2.0,62.0,16803.0
167.0,90.0,941.0,СПБГМТУ-4,91.0,2.0,61.0,16903.0
168.0,90.0,946.0,СПБГМТУ-4,92.0,2.0,60.0,17003.0
169.0,90.0,952.0,СПБГМТУ-4,92.0,2.0,60.0,17102.0
170.0,90.0,957.0,СПБГМТУ-4,92.0,2.0,59.0,17202.0
171.0,90.0,962.0,СПБГМТУ-4,93.0,2.0,61.0,17302.0
172.0,90.0,968.0,СПБГМТУ-4,94.0,2.0,60.0,17403.0
173.0,90.0,973.0,СПБГМТУ-4,94.0,2.0,61.0,17502.0
174.0,90.0,978.0,СПБГМТУ-4,95.0,2.0,60.0,17602.0
175.0,90.0,984.0,СПБГМТУ-4,96.0,2.0,61.0,17702.0
176.0,90.0,989.0,СПБГМТУ-4,96.0,2.0,61.0,17802.0
177.0,90.0,994.0,СПБГМТУ-4,96.0,2.0,61.0,17903.0
178.0,90.0,1000.0,СПБГМТУ-4,97.0,2.0,62.0,18019.0
